# ( ' n _ 1 2 C 6 ' , " " ' u n i t s = m ^ - 3 ' )
0.000	 3.724858966733797e+17
5.000e-3	 3.725264975429555e+17
0.01000	 3.7264660392315776e+17
0.01500	 3.728437309496684e+17
0.02000	 3.731154689060109e+17
0.02500	 3.7345947828223706e+17
0.03000	 3.7387348512444794e+17
0.03500	 3.7435527665909466e+17
0.04000	 3.749026971771116e+17
0.04500	 3.7551364416410246e+17
0.05000	 3.76186064663773e+17
0.05500	 3.769179518627282e+17
0.06000	 3.777073418856025e+17
0.06500	 3.785523107903897e+17
0.07000	 3.7945097175430816e+17
0.07500	 3.804014724415575e+17
0.08000	 3.814019925446447e+17
0.08500	 3.824507414916366e+17
0.09000	 3.835459563122767e+17
0.09500	 3.8468589965626016e+17
0.1000	 3.858688579574763e+17
0.1050	 3.8709313973840326e+17
0.1100	 3.883570740491798e+17
0.1150	 3.896590090363121e+17
0.1200	 3.909973106360585e+17
0.1250	 3.923703613881125e+17
0.1300	 3.937765593651194e+17
0.1350	 3.9521431721409926e+17
0.1400	 3.966820613057596e+17
0.1450	 3.981782309881023e+17
0.1500	 3.9970127794071814e+17
0.1550	 4.012496656263686e+17
0.1600	 4.028218688366009e+17
0.1650	 4.044163733281685e+17
0.1700	 4.0603167554721363e+17
0.1750	 4.0766628243817754e+17
0.1800	 4.0931871133448294e+17
0.1850	 4.109874899281246e+17
0.1900	 4.1267115631530976e+17
0.1950	 4.1436825911527744e+17
0.2000	 4.160773576596169e+17
0.2050	 4.1779702224920755e+17
0.2100	 4.195258344760499e+17
0.2150	 4.212623876073049e+17
0.2200	 4.2300528702859e+17
0.2250	 4.247531507440263e+17
0.2300	 4.265046099300285e+17
0.2350	 4.282583095402132e+17
0.2400	 4.300129089585345e+17
0.2450	 4.31767082697891e+17
0.2500	 4.3351952114133875e+17
0.2550	 4.352689313230808e+17
0.2600	 4.3701403774636275e+17
0.2650	 4.387535832354285e+17
0.2700	 4.404863298185778e+17
0.2750	 4.4221105963953824e+17
0.2800	 4.439265758940847e+17
0.2850	 4.456317037892019e+17
0.2900	 4.473252915215983e+17
0.2950	 4.490062112729793e+17
0.3000	 4.506733602188869e+17
0.3050	 4.523256615483636e+17
0.3100	 4.539620654915438e+17
0.3150	 4.5558155035228154e+17
0.3200	 4.5718312354298944e+17
0.3250	 4.5876582261891846e+17
0.3300	 4.603287163090601e+17
0.3350	 4.618709055410814e+17
0.3400	 4.633915244574386e+17
0.3450	 4.64889741420291e+17
0.3500	 4.6636476000246976e+17
0.3550	 4.678158199622206e+17
0.3600	 4.69242198199179e+17
0.3650	 4.706432096893802e+17
0.3700	 4.720182083970479e+17
0.3750	 4.733665881610621e+17
0.3800	 4.74687783554139e+17
0.3850	 4.759812707126822e+17
0.3900	 4.7724656813578195e+17
0.3950	 4.784832374514148e+17
0.4000	 4.7969088414852717e+17
0.4050	 4.8086915827353363e+17
0.4100	 4.8201775508992845e+17
0.4150	 4.831364156999978e+17
0.4200	 4.84224927627543e+17
0.4250	 4.852831253609146e+17
0.4300	 4.863108908556168e+17
0.4350	 4.8730815399598464e+17
0.4400	 4.882748930156569e+17
0.4450	 4.892111348766018e+17
0.4500	 4.9011695560663245e+17
0.4550	 4.909924805957774e+17
0.4600	 4.918378848515497e+17
0.4650	 4.9265339321380294e+17
0.4700	 4.934392805297739e+17
0.4750	 4.9419587179014016e+17
0.4800	 4.9492354222711494e+17
0.4850	 4.9562271737574694e+17
0.4900	 4.9629387309973677e+17
0.4950	 4.9693753558335366e+17
0.5000	 4.975542812910317e+17
0.5050	 4.981447368965942e+17
0.5100	 4.9870957918402816e+17
0.5150	 4.9924953492199174e+17
0.5200	 4.997653807144304e+17
0.5250	 5.002579428296873e+17
0.5300	 5.0072809701084704e+17
0.5350	 5.011767682700181e+17
0.5400	 5.0160493066948384e+17
0.5450	 5.0201360709286496e+17
0.5500	 5.0240386900946976e+17
0.5550	 5.027768362351377e+17
0.5600	 5.0313367669319955e+17
0.5650	 5.0347560617902874e+17
0.5700	 5.038038881321509e+17
0.5750	 5.041198334195277e+17
0.5800	 5.044248001343338e+17
0.5850	 5.0472019341421574e+17
0.5900	 5.050074652833454e+17
0.5950	 5.052881145226393e+17
0.6000	 5.0556368657285965e+17
0.6050	 5.058357734750598e+17
0.6100	 5.0610601385330643e+17
0.6150	 5.0637609294460205e+17
0.6200	 5.0664774268103526e+17
0.6250	 5.0692274182954835e+17
0.6300	 5.0720291619445606e+17
0.6350	 5.0749013888846976e+17
0.6400	 5.077863306777717e+17
0.6450	 5.0809346040716826e+17
0.6500	 5.0841354551114003e+17
0.6550	 5.087486526173367e+17
0.6600	 5.091008982486697e+17
0.6650	 5.094724496309035e+17
0.6700	 5.098655256125001e+17
0.6750	 5.102823977040193e+17
0.6800	 5.107253912443754e+17
0.6850	 5.1119688670174624e+17
0.6900	 5.116993211171897e+17
0.6950	 5.122351896992436e+17
0.7000	 5.1280704757827904e+17
0.7050	 5.134175117297318e+17
0.7100	 5.1406926307549466e+17
0.7150	 5.147650487734468e+17
0.7200	 5.155076847052162e+17
0.7250	 5.163000581726846e+17
0.7300	 5.171451308139409e+17
0.7350	 5.180459417495613e+17
0.7400	 5.1900561096979046e+17
0.7450	 5.200273429729628e+17
0.7500	 5.2111443066399034e+17
0.7550	 5.22270259520232e+17
0.7600	 5.234983120280163e+17
0.7650	 5.248021723880128e+17
0.7700	 5.261855314782224e+17
0.7750	 5.2765219204976365e+17
0.7800	 5.292060741086491e+17
0.7850	 5.30851220403565e+17
0.7900	 5.325918018890766e+17
0.7950	 5.344321229557265e+17
0.8000	 5.363766261012834e+17
0.8050	 5.3842989553846765e+17
0.8100	 5.405966589635633e+17
0.8150	 5.4288178630026195e+17
0.8200	 5.4529028361108896e+17
0.8250	 5.478272794271373e+17
0.8300	 5.5049799932105926e+17
0.8350	 5.533077223874377e+17
0.8400	 5.562617100229107e+17
0.8450	 5.593650924406406e+17
0.8500	 5.626226908442038e+17
0.8550	 5.660387418114822e+17
0.8600	 5.696164732197055e+17
0.8650	 5.733574549957356e+17
0.8700	 5.772606086361268e+17
0.8750	 5.81320700171628e+17
0.8800	 5.85526052309429e+17
0.8850	 5.898550788588951e+17
0.8900	 5.942710487437829e+17
0.8950	 5.98714202417129e+17
0.9000	 6.030899408161106e+17
0.9050	 6.072512619273916e+17
