# ( ' V _ p o l _ 1 2 C 6 ' , " " ' u n i t s = m / s ' )
0.000	 1.52587890625e-05
5.000e-3	 107.91117477416992
0.01000	 219.3509521484375
0.01500	 333.82469940185547
0.02000	 450.7060432434082
0.02500	 569.261043548584
0.03000	 688.679084777832
0.03500	 808.1089210510254
0.04000	 926.6969337463379
0.04500	 1043.6250457763672
0.05000	 1158.1449394226074
0.05500	 1269.536792755127
0.06000	 1377.304443359375
0.06500	 1481.149803161621
0.07000	 1580.8406829833984
0.07500	 1676.2399673461914
0.08000	 1767.242332458496
0.08500	 1853.715976715088
0.09000	 1935.4668273925781
0.09500	 2012.2342681884766
0.1000	 2083.718532562256
0.1050	 2149.6285133361816
0.1100	 2209.7120056152344
0.1150	 2263.746639251709
0.1200	 2311.528423309326
0.1250	 2352.86954498291
0.1300	 2387.5990295410156
0.1350	 2415.5639305114746
0.1400	 2436.6315536499023
0.1450	 2450.6897773742676
0.1500	 2457.6433334350586
0.1550	 2457.4072074890137
0.1600	 2449.9000854492188
0.1650	 2435.0480880737305
0.1700	 2412.809757232666
0.1750	 2383.194694519043
0.1800	 2346.2797088623047
0.1850	 2302.2122650146484
0.1900	 2251.2081756591797
0.1950	 2193.5492935180664
0.2000	 2129.581916809082
0.2050	 2059.712615966797
0.2100	 1984.4043273925781
0.2150	 1904.2035026550293
0.2200	 1819.6078720092773
0.2250	 1731.1654663085938
0.2300	 1639.4346084594727
0.2350	 1544.948429107666
0.2400	 1448.1833419799805
0.2450	 1349.5522232055664
0.2500	 1249.4159812927246
0.2550	 1148.0959777832031
0.2600	 1045.8804550170898
0.2650	 943.0211143493652
0.2700	 839.8077964782715
0.2750	 736.6317863464355
0.2800	 633.9168510437012
0.2850	 532.086067199707
0.2900	 431.5470275878906
0.2950	 332.6917381286621
0.3000	 235.90032958984375
0.3050	 141.54577255249023
0.3100	 50.002296447753906
0.3150	 -38.344970703125
0.3200	 -123.11286163330078
0.3250	 -204.06141662597656
0.3300	 -281.07266998291016
0.3350	 -354.1027526855469
0.3400	 -423.1525421142578
0.3450	 -488.253173828125
0.3500	 -549.4569778442383
0.3550	 -606.8348617553711
0.3600	 -660.4816131591797
0.3650	 -710.526195526123
0.3700	 -757.1623001098633
0.3750	 -800.6747817993164
0.3800	 -841.4261512756348
0.3850	 -879.8102378845215
0.3900	 -916.2259979248047
0.3950	 -951.0774116516113
0.4000	 -984.7790985107422
0.4050	 -1017.7702331542969
0.4100	 -1050.5339431762695
0.4150	 -1083.6134872436523
0.4200	 -1117.6225318908691
0.4250	 -1153.2357025146484
0.4300	 -1191.0862045288086
0.4350	 -1231.8474426269531
0.4400	 -1276.143238067627
0.4450	 -1324.5075492858887
0.4500	 -1377.344051361084
0.4550	 -1434.8943977355957
0.4600	 -1497.2284240722656
0.4650	 -1564.2646789550781
0.4700	 -1635.81005859375
0.4750	 -1711.5058975219727
0.4800	 -1791.0349235534668
0.4850	 -1873.990146636963
0.4900	 -1959.818437576294
0.4950	 -2047.8460006713867
0.5000	 -2137.3193855285645
0.5050	 -2227.4580726623535
0.5100	 -2317.495916366577
0.5150	 -2406.7050762176514
0.5200	 -2494.4098777770996
0.5250	 -2579.9711723327637
0.5300	 -2662.8147525787354
0.5350	 -2742.4813842773438
0.5400	 -2818.3458309173584
0.5450	 -2889.7218341827393
0.5500	 -2955.951690673828
0.5550	 -3016.469934463501
0.5600	 -3070.8283767700195
0.5650	 -3118.698230743408
0.5700	 -3159.865032196045
0.5750	 -3194.217914581299
0.5800	 -3221.712089538574
0.5850	 -3242.4283752441406
0.5900	 -3256.4654579162598
0.5950	 -3263.9568462371826
0.6000	 -3265.085424423218
0.6050	 -3260.078945159912
0.6100	 -3249.1989421844482
0.6150	 -3232.728744506836
0.6200	 -3210.964406967163
0.6250	 -3184.212947845459
0.6300	 -3152.8115043640137
0.6350	 -3117.1698837280273
0.6400	 -3077.7585411071777
0.6450	 -3035.095672607422
0.6500	 -2989.7212295532227
0.6550	 -2942.179527282715
0.6600	 -2892.9995346069336
0.6650	 -2842.674217224121
0.6700	 -2791.645278930664
0.6750	 -2740.2994422912598
0.6800	 -2688.9744777679443
0.6850	 -2637.977466583252
0.6900	 -2587.5312690734863
0.6950	 -2537.8536472320557
0.7000	 -2489.1439361572266
0.7050	 -2441.5912113189697
0.7100	 -2395.391990661621
0.7150	 -2350.7536334991455
0.7200	 -2307.880100250244
0.7250	 -2266.9433670043945
0.7300	 -2228.0433979034424
0.7350	 -2191.1216049194336
0.7400	 -2155.8997440338135
0.7450	 -2122.1408863067627
0.7500	 -2089.6175289154053
0.7550	 -2058.1048698425293
0.7600	 -2027.3520469665527
0.7650	 -1997.0442237854004
0.7700	 -1966.7249546051025
0.7750	 -1935.6767196655273
0.7800	 -1902.778408050537
0.7850	 -1866.3708038330078
0.7900	 -1823.9435939788818
0.7950	 -1772.7085800170898
0.8000	 -1709.2323694229126
0.8050	 -1629.8231315612793
0.8100	 -1531.0190143585205
0.8150	 -1410.1434116363525
0.8200	 -1265.8808898925781
0.8250	 -1098.7756462097168
0.8300	 -911.5426988601685
0.8350	 -709.078125
0.8400	 -498.3614854812622
0.8450	 -287.65118312835693
0.8500	 -84.57610416412354
0.8550	 103.68664932250977
0.8600	 271.3144464492798
0.8650	 414.09813117980957
0.8700	 529.4362831115723
0.8750	 616.1377429962158
0.8800	 674.0816822052002
0.8850	 703.7461576461792
0.8900	 705.6137466430664
0.8950	 679.5648059844971
0.9000	 624.4734644889832
0.9050	 538.705276966095
0.9100	 420.5437045097351
0.9150	 268.4740447998047
0.9200	 81.58834457397461
0.9250	 -139.92883825302124
