8.399999999999999689e-01 -1.600000000000000089e+00 5.178230000000000333e-02
8.665620000000000545e-01 -1.600000000000000089e+00 4.372879999999999823e-02
8.931249999999999467e-01 -1.600000000000000089e+00 3.489409999999999734e-02
9.196879999999999500e-01 -1.600000000000000089e+00 2.524660000000000099e-02
9.462500000000000355e-01 -1.600000000000000089e+00 1.485610000000000055e-02
9.728120000000000100e-01 -1.600000000000000089e+00 3.892469999999999871e-03
9.993750000000000133e-01 -1.600000000000000089e+00 -7.236679999999999675e-03
1.025940000000000074e+00 -1.600000000000000089e+00 -1.842359999999999831e-02
1.052499999999999991e+00 -1.600000000000000089e+00 -3.131049999999999806e-02
1.079059999999999908e+00 -1.600000000000000089e+00 -3.035300000000000151e-02
1.105620000000000047e+00 -1.600000000000000089e+00 -3.469370000000000093e-02
1.132190000000000030e+00 -1.600000000000000089e+00 -4.241469999999999962e-02
1.158749999999999947e+00 -1.600000000000000089e+00 -5.480390000000000261e-02
1.185310000000000086e+00 -1.600000000000000089e+00 -6.279029999999999334e-02
1.211870000000000003e+00 -1.600000000000000089e+00 -6.237550000000000039e-02
1.238439999999999985e+00 -1.600000000000000089e+00 -6.953209999999999946e-02
1.264999999999999902e+00 -1.600000000000000089e+00 -7.134419999999999651e-02
1.291560000000000041e+00 -1.600000000000000089e+00 -6.603620000000000323e-02
1.318130000000000024e+00 -1.600000000000000089e+00 -6.845329999999999471e-02
1.344689999999999941e+00 -1.600000000000000089e+00 -6.256870000000000487e-02
1.371250000000000080e+00 -1.600000000000000089e+00 -4.898519999999999958e-02
1.397809999999999997e+00 -1.600000000000000089e+00 -3.973920000000000230e-02
1.424379999999999979e+00 -1.600000000000000089e+00 -3.304030000000000161e-02
1.450939999999999896e+00 -1.600000000000000089e+00 -2.805370000000000086e-02
1.477500000000000036e+00 -1.600000000000000089e+00 -2.435899999999999871e-02
1.504059999999999953e+00 -1.600000000000000089e+00 -2.175389999999999963e-02
1.530620000000000092e+00 -1.600000000000000089e+00 -2.017839999999999911e-02
1.557190000000000074e+00 -1.600000000000000089e+00 -1.969869999999999954e-02
1.583749999999999991e+00 -1.600000000000000089e+00 -2.052910000000000151e-02
1.610309999999999908e+00 -1.600000000000000089e+00 -2.297779999999999961e-02
1.636870000000000047e+00 -1.600000000000000089e+00 -2.491099999999999912e-02
1.663440000000000030e+00 -1.600000000000000089e+00 -2.270259999999999986e-02
1.689999999999999947e+00 -1.600000000000000089e+00 -2.022059999999999830e-02
1.716560000000000086e+00 -1.600000000000000089e+00 -1.347719999999999994e-02
1.743120000000000003e+00 -1.600000000000000089e+00 -6.444590000000000041e-03
1.769689999999999985e+00 -1.600000000000000089e+00 5.438529999999999580e-03
1.796249999999999902e+00 -1.600000000000000089e+00 1.770479999999999970e-02
1.822810000000000041e+00 -1.600000000000000089e+00 2.854780000000000165e-02
1.849380000000000024e+00 -1.600000000000000089e+00 3.834830000000000183e-02
1.875939999999999941e+00 -1.600000000000000089e+00 4.741829999999999656e-02
1.902500000000000080e+00 -1.600000000000000089e+00 5.597250000000000142e-02
1.929059999999999997e+00 -1.600000000000000089e+00 6.416209999999999969e-02
1.955629999999999979e+00 -1.600000000000000089e+00 7.209379999999999955e-02
1.982189999999999896e+00 -1.600000000000000089e+00 7.983990000000000531e-02
2.008750000000000036e+00 -1.600000000000000089e+00 8.744589999999999308e-02
2.035309999999999953e+00 -1.600000000000000089e+00 9.493740000000000512e-02
2.061879999999999935e+00 -1.600000000000000089e+00 1.023239999999999983e-01
2.088439999999999852e+00 -1.600000000000000089e+00 1.096049999999999941e-01
2.115000000000000213e+00 -1.600000000000000089e+00 1.167679999999999968e-01
2.141560000000000130e+00 -1.600000000000000089e+00 1.237960000000000033e-01
2.168120000000000047e+00 -1.600000000000000089e+00 1.306630000000000014e-01
2.194690000000000030e+00 -1.600000000000000089e+00 1.373409999999999909e-01
2.221249999999999947e+00 -1.600000000000000089e+00 1.437990000000000101e-01
2.247809999999999864e+00 -1.600000000000000089e+00 1.500029999999999974e-01
2.274369999999999781e+00 -1.600000000000000089e+00 1.559190000000000020e-01
2.300940000000000207e+00 -1.600000000000000089e+00 1.615169999999999939e-01
2.327500000000000124e+00 -1.600000000000000089e+00 1.667679999999999996e-01
2.354060000000000041e+00 -1.600000000000000089e+00 1.716479999999999950e-01
2.380630000000000024e+00 -1.600000000000000089e+00 1.761389999999999900e-01
2.407189999999999941e+00 -1.600000000000000089e+00 1.802310000000000023e-01
2.433749999999999858e+00 -1.600000000000000089e+00 1.839200000000000002e-01
2.460310000000000219e+00 -1.600000000000000089e+00 1.872070000000000123e-01
2.486880000000000202e+00 -1.600000000000000089e+00 1.901039999999999952e-01
2.513440000000000119e+00 -1.600000000000000089e+00 1.926259999999999917e-01
2.540000000000000036e+00 -1.600000000000000089e+00 1.947909999999999919e-01
8.399999999999999689e-01 -1.550000000000000044e+00 4.999189999999999884e-02
8.665620000000000545e-01 -1.550000000000000044e+00 4.077700000000000075e-02
8.931249999999999467e-01 -1.550000000000000044e+00 3.043469999999999856e-02
9.196879999999999500e-01 -1.550000000000000044e+00 1.881920000000000120e-02
9.462500000000000355e-01 -1.550000000000000044e+00 6.080620000000000122e-03
9.728120000000000100e-01 -1.550000000000000044e+00 -7.272970000000000129e-03
9.993750000000000133e-01 -1.550000000000000044e+00 -2.299860000000000099e-02
1.025940000000000074e+00 -1.550000000000000044e+00 -2.907919999999999949e-02
1.052499999999999991e+00 -1.550000000000000044e+00 -3.527310000000000167e-02
1.079059999999999908e+00 -1.550000000000000044e+00 -3.458420000000000244e-02
1.105620000000000047e+00 -1.550000000000000044e+00 -3.614780000000000076e-02
1.132190000000000030e+00 -1.550000000000000044e+00 -4.048960000000000059e-02
1.158749999999999947e+00 -1.550000000000000044e+00 -4.684180000000000288e-02
1.185310000000000086e+00 -1.550000000000000044e+00 -5.170890000000000208e-02
1.211870000000000003e+00 -1.550000000000000044e+00 -5.418470000000000231e-02
1.238439999999999985e+00 -1.550000000000000044e+00 -5.751499999999999668e-02
1.264999999999999902e+00 -1.550000000000000044e+00 -5.861389999999999656e-02
1.291560000000000041e+00 -1.550000000000000044e+00 -5.709050000000000236e-02
1.318130000000000024e+00 -1.550000000000000044e+00 -5.610590000000000022e-02
1.344689999999999941e+00 -1.550000000000000044e+00 -5.198669999999999680e-02
1.371250000000000080e+00 -1.550000000000000044e+00 -4.479450000000000098e-02
1.397809999999999997e+00 -1.550000000000000044e+00 -3.833419999999999883e-02
1.424379999999999979e+00 -1.550000000000000044e+00 -3.305040000000000061e-02
1.450939999999999896e+00 -1.550000000000000044e+00 -2.884870000000000143e-02
1.477500000000000036e+00 -1.550000000000000044e+00 -2.561340000000000144e-02
1.504059999999999953e+00 -1.550000000000000044e+00 -2.328020000000000089e-02
1.530620000000000092e+00 -1.550000000000000044e+00 -2.185530000000000111e-02
1.557190000000000074e+00 -1.550000000000000044e+00 -2.143520000000000147e-02
1.583749999999999991e+00 -1.550000000000000044e+00 -2.224649999999999891e-02
1.610309999999999908e+00 -1.550000000000000044e+00 -2.464730000000000046e-02
1.636870000000000047e+00 -1.550000000000000044e+00 -2.668020000000000114e-02
1.663440000000000030e+00 -1.550000000000000044e+00 -2.420790000000000095e-02
1.689999999999999947e+00 -1.550000000000000044e+00 -2.189369999999999858e-02
1.716560000000000086e+00 -1.550000000000000044e+00 -1.486320000000000002e-02
1.743120000000000003e+00 -1.550000000000000044e+00 -7.990020000000000455e-03
1.769689999999999985e+00 -1.550000000000000044e+00 4.217310000000000156e-03
1.796249999999999902e+00 -1.550000000000000044e+00 1.666710000000000066e-02
1.822810000000000041e+00 -1.550000000000000044e+00 2.778459999999999958e-02
1.849380000000000024e+00 -1.550000000000000044e+00 3.797620000000000162e-02
1.875939999999999941e+00 -1.550000000000000044e+00 4.753369999999999818e-02
1.902500000000000080e+00 -1.550000000000000044e+00 5.664890000000000203e-02
1.929059999999999997e+00 -1.550000000000000044e+00 6.545320000000000304e-02
1.955629999999999979e+00 -1.550000000000000044e+00 7.403800000000000658e-02
1.982189999999999896e+00 -1.550000000000000044e+00 8.246589999999999476e-02
2.008750000000000036e+00 -1.550000000000000044e+00 9.077749999999999708e-02
2.035309999999999953e+00 -1.550000000000000044e+00 9.899520000000000541e-02
2.061879999999999935e+00 -1.550000000000000044e+00 1.071270000000000000e-01
2.088439999999999852e+00 -1.550000000000000044e+00 1.151680000000000065e-01
2.115000000000000213e+00 -1.550000000000000044e+00 1.231030000000000041e-01
2.141560000000000130e+00 -1.550000000000000044e+00 1.309079999999999966e-01
2.168120000000000047e+00 -1.550000000000000044e+00 1.385490000000000055e-01
2.194690000000000030e+00 -1.550000000000000044e+00 1.459870000000000057e-01
2.221249999999999947e+00 -1.550000000000000044e+00 1.531780000000000086e-01
2.247809999999999864e+00 -1.550000000000000044e+00 1.600759999999999961e-01
2.274369999999999781e+00 -1.550000000000000044e+00 1.666320000000000023e-01
2.300940000000000207e+00 -1.550000000000000044e+00 1.728010000000000101e-01
2.327500000000000124e+00 -1.550000000000000044e+00 1.785430000000000073e-01
2.354060000000000041e+00 -1.550000000000000044e+00 1.838229999999999864e-01
2.380630000000000024e+00 -1.550000000000000044e+00 1.886160000000000059e-01
2.407189999999999941e+00 -1.550000000000000044e+00 1.929089999999999971e-01
2.433749999999999858e+00 -1.550000000000000044e+00 1.966990000000000127e-01
2.460310000000000219e+00 -1.550000000000000044e+00 1.999920000000000031e-01
2.486880000000000202e+00 -1.550000000000000044e+00 2.028069999999999873e-01
2.513440000000000119e+00 -1.550000000000000044e+00 2.051699999999999913e-01
2.540000000000000036e+00 -1.550000000000000044e+00 2.071119999999999906e-01
