,R,Z,n_n_slow,n_n_thermal,n_n_total,izn_rate_slow,izn_rate_thermal,izn_rate_total
54,1.20652083333,-0.743454,4.45952236413e+14,2.655633659e+20,2.65563811853e+20,1.03923289212e+15,6.1886041206e+20,6.18861451293e+20
55,1.22257816667,-0.774071333333,6.54561512448e+13,2.41234842594e+20,2.4123490805e+20,1.67875010037e+14,6.18693596424e+20,6.18693764299e+20
56,1.21029883333,-0.699132666667,1.61217706333e+13,1.04880124843e+20,1.04880140965e+20,4.73542803429e+14,3.08063112123e+21,3.08063159477e+21
57,1.24189833333,-0.705871833333,2.36178977429e+11,3.82644692748e+19,3.8264469511e+19,3.11768380945e+13,5.0511064801e+21,5.05110651127e+21
58,1.22771133333,-0.650671833333,1.62848462135e+13,2.51992689504e+19,2.51992852352e+19,1.19178676011e+15,1.84417799872e+21,1.84417919051e+21
59,1.19337066667,-0.656255666667,1.81057123205e+14,1.96952254217e+20,1.96952435274e+20,1.06987017716e+14,1.16379482554e+20,1.16379589541e+20
60,1.2413125,-0.750351333333,4.93250414226e+12,1.55693028052e+20,1.55693032985e+20,8.12420961058e+12,2.56438263065e+20,2.56438271189e+20
61,1.18507383333,-0.740132666667,3.72976816939e+15,3.37014459537e+20,3.37018189305e+20,8.08978522966e+15,7.30976959726e+20,7.30985049511e+20
62,1.18644116667,-0.814752666667,1.35053798183e+16,4.42783267016e+20,4.42796772396e+20,3.79825178899e+16,1.24528325653e+21,1.24532123905e+21
63,1.2116335,-0.620375,1.3520906982e+14,1.94684363921e+19,1.94685716011e+19,2.07106767396e+16,2.98208169968e+21,2.98210241035e+21
64,1.2581925,-0.830816,4.14207688908e+12,1.65787011337e+20,1.65787015479e+20,1.31215536819e+13,5.25191402109e+20,5.25191415231e+20
65,1.1681155,-1.03239533333,2.22731506556e+14,6.85977217605e+20,6.85977440336e+20,1.73130572764e+15,5.33214318994e+21,5.33214492125e+21
66,1.16778055972,-1.18629686607,4.18561583367e+15,6.84417206676e+20,6.84421392292e+20,2.82313533133e+16,4.61629178195e+21,4.6163200133e+21
67,1.07206068737,-0.615990666667,2.04418658604e+19,4.00973589032e+20,4.21415454892e+20,1.41142131788e+20,2.76854703642e+21,2.90968916821e+21
68,2.27488966667,-0.0753412500003,6.47230411109e+17,1.19314853747e+18,1.84037894858e+18,1.30745592137e+19,2.4102531241e+19,3.71770904547e+19
69,1.02373246099,-0.389299666667,5.60639084253e+19,6.68915577693e+19,1.22955466195e+20,-5.02871639321e+16,-5.999914786e+16,-1.10286311792e+17
70,1.12045716667,-0.3377555,5.10982952002e+18,6.89403445407e+19,7.40501740607e+19,8.41212154226e+16,1.13493915045e+18,1.21906036588e+18
71,1.0933267902,-0.301798072173,8.6590628329e+18,8.77467146956e+19,9.64057775285e+19,4.83802099302e+17,4.90261424311e+18,5.38641634241e+18
72,1.0964147902,-0.32614773884,1.05482401137e+19,8.93445597284e+19,9.98927998421e+19,5.84181365873e+17,4.94806966591e+18,5.53225103178e+18
73,1.03820054153,-0.273490097329,2.70334451972e+19,6.79965904688e+19,9.5030035666e+19,-1.30402639545e+17,-3.27998699851e+17,-4.58401339395e+17
74,1.14224383333,-0.484578,1.87331349387e+18,1.49850008896e+20,1.5172332239e+20,2.21691587164e+17,1.77335434871e+19,1.79552350743e+19
75,1.02883229141,-0.480346697599,6.21220868866e+19,1.1356220667e+20,1.75684293557e+20,-9.85462610865e+17,-1.80147374774e+18,-2.7869363586e+18
76,1.12864466667,-0.357849333333,4.02426974113e+18,7.71129045058e+19,8.11371742469e+19,2.59053782767e+16,4.96397878308e+17,5.22303256585e+17
77,1.1365725,-0.447905666667,2.68026321704e+18,1.19798406554e+20,1.22478669771e+20,1.83785027741e+16,8.21454897859e+17,8.39833400633e+17
78,1.14150316667,-0.338214,1.21662399414e+18,2.85013685329e+19,2.97179925271e+19,6.3665421673e+19,1.49146462231e+21,1.55513004398e+21
79,1.13423883333,-0.394831,4.28004735946e+18,8.79083002606e+19,9.218834762e+19,2.80248182111e+16,5.75604409752e+17,6.03629227963e+17
80,1.13938133333,-0.358279333333,2.28915541712e+18,4.33868430235e+19,4.56759984406e+19,1.43830991193e+16,2.7260589605e+17,2.86988995169e+17
81,1.10874195808,-0.448693697599,9.0283052279e+18,1.55410698505e+20,1.64439003733e+20,2.21531429339e+17,3.81337951092e+18,4.03491094026e+18
82,1.09893916667,-0.554213,8.15809797156e+18,2.90584556715e+20,2.98742654686e+20,1.88471861056e+19,6.71320844505e+20,6.90168030611e+20
83,1.13376733333,-0.3208385,2.00332161738e+18,2.77263957055e+19,2.97297173229e+19,3.57353600127e+17,4.94584955204e+18,5.30320315216e+18
84,1.10325883333,-0.190327,2.48919454023e+18,4.11359608161e+19,4.36251553563e+19,3.44943299113e+16,5.70046808588e+17,6.04541138499e+17
85,1.109925,-0.209425833333,1.82805215296e+18,3.86778205986e+19,4.05058727515e+19,1.11035676139e+19,2.34928634547e+20,2.46032202161e+20
86,1.100209,-0.097649,1.95920457515e+18,2.13588707376e+19,2.33180753128e+19,2.20512572224e+19,2.40398556939e+20,2.62449814161e+20
87,1.09993733333,-0.153365833333,2.94478776816e+18,3.81988292168e+19,4.1143616985e+19,3.9536910226e+16,5.12859941152e+17,5.52396851378e+17
88,1.12163466667,-0.1874395,6.08016321588e+17,1.04678169462e+19,1.10758332677e+19,3.15586341598e+19,5.43324239377e+20,5.74882873537e+20
89,1.02659545687,-0.32323923884,4.16836550612e+19,6.21523416659e+19,1.03835996727e+20,-3.02239033596e+17,-4.50652987441e+17,-7.52892021037e+17
90,1.13060116667,-0.262954666667,7.62907505239e+17,1.40526763677e+19,1.48155838729e+19,3.88191599308e+19,7.15044861438e+20,7.53864021369e+20
91,1.115677,-0.300954666667,3.309532957e+18,5.48090874262e+19,5.81186203832e+19,5.50209043109e+16,9.11199735377e+17,9.66220639688e+17
92,1.11536816667,-0.170539333333,1.04275837031e+18,9.91471658301e+18,1.09574749533e+19,8.39989288389e+18,7.98675509523e+19,8.82674438362e+19
93,1.13073158333,-0.18549,2.91932982225e+17,4.38157911643e+18,4.67351209866e+18,1.47671946501e+19,2.21638648686e+20,2.36405843336e+20
94,1.13369625,-0.171326,1.82812765235e+17,3.65684453686e+18,3.83965730209e+18,5.52754188873e+18,1.10568653847e+20,1.16096195736e+20
95,1.14502883333,-0.092697,4.4215224198e+16,2.29437941266e+18,2.33859463686e+18,1.40782081791e+19,7.30534597509e+20,7.44612805688e+20
96,1.13976883333,-0.259529333333,3.52772475597e+17,4.57618587233e+18,4.92895834793e+18,1.72864629987e+19,2.24241042682e+20,2.41527505681e+20
97,1.12595733333,-0.2252155,6.47646977479e+17,1.17638566949e+19,1.24115036724e+19,3.33673548561e+19,6.06084478835e+20,6.39451833691e+20
98,1.1140995,-0.246595333333,2.49562794138e+18,4.1404217376e+19,4.38998453174e+19,1.00789785543e+19,1.67217321168e+20,1.77296299722e+20
99,1.12372033333,-0.1112375,3.16820654655e+17,3.45932868087e+18,3.77614933552e+18,1.60328929584e+19,1.75061334018e+20,1.91094226976e+20
100,1.15996966667,-0.554644666667,1.36254054531e+17,1.93759871519e+20,1.93896125574e+20,1.93452459876e+16,2.75098777058e+19,2.75292229518e+19
101,1.08315108466,-0.228491691822,7.09556530091e+18,8.00517549449e+19,8.71473202458e+19,4.1815625786e+17,4.7176145752e+18,5.13577083306e+18
102,1.15212533333,-0.505598666667,4.32156500311e+17,1.58776845343e+20,1.59209001844e+20,1.102808242e+16,4.05178248059e+18,4.06281056301e+18
103,1.175614,-0.525228166667,4.87370351012e+16,6.36258557564e+19,6.36745927915e+19,2.60070210896e+18,3.39519826979e+21,3.39779897189e+21
104,1.164317,-0.4066585,4.58951935037e+17,6.92744253172e+18,7.38639446676e+18,2.40031938997e+19,3.62305360592e+20,3.86308554492e+20
105,1.16819183333,-0.4879385,2.09245191813e+17,5.6042074409e+19,5.62513196008e+19,1.12991597762e+19,3.02625043593e+21,3.0375495957e+21
106,1.18089533333,-0.4874505,8.41796825408e+16,9.37764822847e+18,9.46182791102e+18,4.29166192129e+18,4.78092748733e+20,4.82384410654e+20
107,1.165465,-0.507447666667,1.84474828837e+17,8.85589300949e+19,8.87434049237e+19,4.67266715601e+15,2.24315917046e+18,2.24783183762e+18
108,1.2095945,-0.580173,1.16585529755e+15,1.20904466627e+19,1.2091612518e+19,2.174563273e+17,2.25512045295e+21,2.25533790928e+21
109,1.1642995,-0.579400333333,3.56082717385e+16,2.27666877996e+20,2.27702486268e+20,4.12758985059e+15,2.63903708058e+19,2.63944983957e+19
110,1.203965,-0.452122666667,1.52913710381e+16,4.77404738907e+18,4.78933876011e+18,6.0849450606e+18,1.89975222018e+21,1.90583716524e+21
111,1.18251366667,-0.4662635,8.96768434125e+16,8.13875305388e+18,8.2284298973e+18,5.80402923523e+18,5.26753160186e+20,5.32557189421e+20
112,1.23015733333,-0.473296,1.40750770705e+15,3.11207594764e+18,3.11348345535e+18,1.38115809264e+18,3.05381551978e+21,3.05519667788e+21
113,1.20722566667,-0.388777166667,6.9136931702e+15,2.58276438404e+18,2.58967807721e+18,5.96226193923e+18,2.22733601359e+21,2.23329827553e+21
114,1.2426005,-0.581234,1.65615359921e+14,5.11873847689e+18,5.11890409225e+18,1.76487349554e+17,5.45476329777e+21,5.45493978512e+21
115,1.18977183333,-0.527723166667,1.88574869494e+16,1.13353878625e+19,1.13542453495e+19,9.54842085598e+17,5.73963297269e+20,5.74918139355e+20
116,1.17962916667,-0.581820333333,8.74113248229e+15,1.59796383756e+20,1.59805124889e+20,1.03230221587e+15,1.88714862033e+19,1.88725185055e+19
117,1.18203225,-0.355545916667,5.39786271237e+16,3.26953924042e+18,3.32351786754e+18,9.68819490815e+18,5.8682362092e+20,5.96511815828e+20
118,1.16691766667,-0.2736625,4.63132248978e+16,3.14637355722e+18,3.19268678211e+18,1.53272157619e+19,1.04128240876e+21,1.05660962452e+21
119,1.14554566667,-0.395633,2.42808978672e+18,4.93232439951e+19,5.17513337818e+19,1.57540769171e+16,3.20022012344e+17,3.35776089261e+17
120,1.15297141667,-0.175595833333,3.17247193298e+16,2.44768961909e+18,2.47941433842e+18,5.20539513667e+18,4.01617158748e+20,4.06822553885e+20
121,1.17349666667,-0.216876333333,6.32345405532e+15,1.97734147262e+18,1.98366492667e+18,4.59989283082e+18,1.43838458925e+21,1.44298448208e+21
122,1.14590533333,-0.300307833333,4.18589954155e+17,5.13874430856e+18,5.55733426271e+18,2.15502803769e+19,2.64558142248e+20,2.86108422625e+20
123,1.1524095,-0.341034666667,5.42593279129e+17,5.72974296865e+18,6.27233624778e+18,2.79662207699e+19,2.95321123537e+20,3.23287344307e+20
124,1.22096083333,-0.306845,6.39394154314e+14,1.32384451689e+18,1.32448391104e+18,6.37039189162e+17,1.31896863918e+21,1.31960567837e+21
125,1.24802416667,-0.348189666667,5.30608302326e+13,1.03386560401e+18,1.03391866485e+18,5.15328716027e+16,1.00409404061e+21,1.00414557348e+21
126,1.2135445,-0.194386333333,6.55451231535e+13,8.83134107851e+17,8.83199652974e+17,5.59702008915e+16,7.54124655694e+20,7.54180625895e+20
127,1.2285845,-0.271788666667,6.7242630303e+13,9.41029423411e+17,9.41096666041e+17,6.04096422311e+16,8.45404924541e+20,8.45465334183e+20
128,1.24176316667,-0.194318333333,4.77200561139e+12,5.89893425031e+17,5.89898197036e+17,4.05388692393e+15,5.01122889825e+20,5.01126943712e+20
129,1.20455883333,-0.227037666667,5.33024407778e+14,1.23238797723e+18,1.23292100164e+18,4.97481491608e+17,1.15021038475e+21,1.15070786625e+21
130,1.25743116667,-0.266622,4.62969859733e+12,6.1457164139e+17,6.14576271088e+17,4.14254820609e+15,5.49904620578e+20,5.49908763126e+20
131,1.18839366667,-0.303219833333,8.40892696589e+15,2.17595016909e+18,2.18435909605e+18,6.57669948844e+18,1.70183073559e+21,1.70840743508e+21
132,1.16081658333,-0.359240583333,3.41254984234e+17,5.12705304928e+18,5.46830803352e+18,1.07057036657e+19,1.60843689206e+20,1.71549392871e+20
133,1.16397383333,-0.145652,7.42207601062e+15,1.85107608023e+18,1.85849815624e+18,5.33420292737e+18,1.3303576293e+21,1.33569183222e+21
134,1.24163883333,-0.385636666667,4.56436540024e+14,1.50091297057e+18,1.50136940711e+18,4.94669460111e+17,1.62663534516e+21,1.62713001462e+21
135,1.1586365,-0.4702095,6.57103979278e+17,6.64906629259e+19,6.71477669052e+19,4.77972400602e+15,4.83647988424e+17,4.8842771243e+17
136,1.19575683333,-0.624529,3.71138444683e+14,6.70925571111e+19,6.70929282496e+19,4.47291776788e+16,8.08591767018e+21,8.08596239936e+21
137,1.1925035,-0.146451,6.57907302367e+14,1.14546918719e+18,1.14612709449e+18,5.89902551047e+17,1.02706748084e+21,1.02765738339e+21
138,1.28937366667,-0.637719166667,1.18062151571e+12,3.14511953432e+18,3.14512071495e+18,1.68552490766e+15,4.49015814309e+21,4.49015982862e+21
139,2.291816,-0.0304080000004,1.56987389433e+18,5.72476530465e+18,7.29463919899e+18,2.18959266431e+16,7.98465670473e+16,1.0174249369e+17
140,1.34132007267,-1.2751555809,3.50462042032e+18,2.32771052779e+19,2.67817256982e+19,5.86882448569e+21,3.89797550169e+22,4.48485795026e+22
141,2.24381566001,-0.254756932054,7.80281798612e+17,4.4413317405e+18,5.22161353911e+18,2.7239090626e+18,1.55043777767e+19,1.82282868393e+19
142,1.31444053186,-1.07702225002,1.64646394062e+14,5.20237254957e+19,5.20238901421e+19,4.21680432483e+16,1.3323940188e+22,1.3323982356e+22
143,1.42458846676,-1.19334290269,7.80653513081e+15,2.78734191319e+19,2.78812256671e+19,1.35230196565e+18,4.82842629282e+21,4.82977859479e+21
144,1.43314955448,-1.3257044055,7.387287778e+18,1.101318619e+19,1.8400473968e+19,3.17005990071e+22,4.72601866466e+22,7.89607856538e+22
145,1.30189203448,-1.16542112157,3.15805389993e+16,4.94155440539e+19,4.94471245929e+19,1.84865414962e+19,2.89267547248e+22,2.89452412663e+22
146,1.46744600311,-1.195949112,5.62822608287e+15,1.84495964693e+20,1.8450159292e+20,1.54217338867e+16,5.05531872527e+20,5.05547294261e+20
147,1.45764938782,-1.25776973883,3.13070521999e+16,1.70762949985e+20,1.70794257037e+20,1.06255480343e+17,5.79565880544e+20,5.79672136024e+20
148,1.45626680901,-1.12833748088,1.09875577595e+14,2.93341904581e+19,2.93343003336e+19,4.28058496257e+16,1.14281533087e+22,1.14281961146e+22
149,1.39141995495,-1.12902786299,1.1494679357e+15,1.12459495399e+19,1.12470990079e+19,1.93582099985e+17,1.89393236702e+21,1.89412594912e+21
150,1.39485758838,-1.17511643235,1.49806782389e+16,1.41832447022e+19,1.41982253804e+19,5.29794030222e+18,5.01592668405e+21,5.02122462435e+21
151,1.44438500311,-1.15438444534,6.15033419345e+14,3.21861000569e+19,3.21867150903e+19,1.06916988839e+17,5.59520961352e+21,5.59531653051e+21
152,1.50028566978,-1.20002344534,2.89472419552e+14,2.44519368215e+20,2.44519657687e+20,2.33578621336e+15,1.97305487708e+21,1.97305721286e+21
153,1.43630513343,-1.21402656936,2.01076972822e+16,3.15475542681e+19,3.15676619653e+19,3.5157515432e+18,5.51596540596e+21,5.5194811575e+21
154,1.46677322115,-1.3067304055,1.49394171133e+17,2.37381304399e+19,2.3887524611e+19,7.01376422559e+20,1.11445880919e+23,1.12147257342e+23
155,1.3335576398,-1.14889770506,9.78458816933e+15,1.59574792471e+19,1.59672638353e+19,3.32693849119e+18,5.42583407814e+21,5.42916101663e+21
156,1.34723816667,-0.828774333333,4989180194.32,4.49948726608e+18,4.49948727107e+18,1.22051001228e+13,1.1007157578e+22,1.10071575902e+22
157,1.28274783333,-0.861506,1.03978878288e+11,4.12359543021e+19,4.12359544061e+19,4.934318648e+13,1.9568525996e+22,1.95685260454e+22
158,1.25518766667,-0.626880833333,1.21691769168e+13,6.12603990167e+18,6.12605207085e+18,6.87104485289e+15,3.4589270271e+21,3.45893389814e+21
159,1.32281616667,-0.700631,9899726356.51,2.97029524493e+18,2.97029525483e+18,1.6348516717e+13,4.90517815515e+21,4.9051781715e+21
160,1.3014445,-0.946325,20257576875.0,4.00390195683e+19,4.00390195886e+19,1.4913237526e+13,2.94759542473e+22,2.94759542622e+22
161,1.34119553186,-1.06625958335,3.49197726177e+13,1.14366955072e+19,1.1436730427e+19,8.94323289718e+15,2.92902913815e+21,2.92903808138e+21
162,1.40677954043,-1.02329090927,8.69610461993e+11,8.0435917899e+18,8.04359265951e+18,1.01937171715e+15,9.42883087694e+21,9.42883189631e+21
163,1.3748905,-1.08929666666,1.03504171588e+14,9.91648901926e+18,9.91659252343e+18,1.42286172978e+16,1.36321005258e+21,1.3632242812e+21
164,1.36923116667,-0.772124333333,593074955.557,2.9134505769e+18,2.91345057749e+18,1.26496340792e+12,6.21406845129e+21,6.21406845255e+21
165,1.39774482327,-0.860759757732,555783441.058,3.83108720064e+18,3.8310872012e+18,1.2591852769e+12,8.6797271045e+21,8.67972710576e+21
166,1.38188683333,-0.676611333333,276842420.86,1.3347034378e+18,1.33470343807e+18,5.25290351893e+11,2.53251230911e+21,2.53251230963e+21
167,1.42430353036,-0.966573333667,66416672831.5,6.0172923508e+18,6.01729241722e+18,1.12412926846e+14,1.01845126533e+22,1.01845127657e+22
168,1.42707297256,-1.11094103554,1.20774634996e+14,9.62794401115e+18,9.62806478578e+18,2.58665862737e+16,2.06203930495e+21,2.06206517154e+21
169,1.34241053186,-1.03174625002,6.00885844234e+12,2.44502594064e+19,2.44502654153e+19,3.2546526667e+15,1.32432978314e+22,1.3243301086e+22
170,1.36375027323,-1.18422360776,8.82118208757e+16,1.59775554789e+19,1.60657672998e+19,2.4935782681e+19,4.51654718428e+21,4.54148296696e+21
171,1.44002716667,-0.732003,10666634.317,1.21300477102e+18,1.21300477103e+18,24733519457.8,2.81268450897e+21,2.81268450899e+21
172,1.50000583333,-1.23454966666,4.57303685497e+14,2.53475454377e+20,2.5347591168e+20,1.85191732562e+15,1.02648546353e+21,1.02648731545e+21
173,1.30679416667,-0.750255333333,10434043132.5,8.88357305365e+18,8.88357306409e+18,1.86685580414e+13,1.58944617212e+22,1.58944617398e+22
174,1.54630447674,-1.34728942064,2.73857450458e+20,1.25736103751e+20,3.9959355421e+20,9.66966197586e+20,4.43962952041e+20,1.41092914963e+21
175,2.27553239088,-0.188040605335,1.45664433263e+18,4.59817560773e+18,6.05481994036e+18,1.28483701256e+19,4.05583303948e+19,5.34067005205e+19
176,1.53502616666,-1.298025,3.25925285464e+15,3.93810909954e+19,3.93843502483e+19,6.46739813256e+18,7.81446563739e+22,7.81511237721e+22
177,1.47052905448,-1.27776807217,2.11136046862e+16,1.63908982292e+20,1.63930095896e+20,7.15747776788e+16,5.55648793347e+20,5.55720368124e+20
178,1.49642725,-1.32882566666,6.39696050337e+18,1.37689823068e+19,2.01659428102e+19,1.17865277109e+22,2.53696253751e+22,3.7156153086e+22
179,1.53840303197,-1.34575868258,1.04671432281e+20,6.57743756549e+19,1.70445807936e+20,1.0372682975e+22,6.51807978242e+21,1.68907627574e+22
180,1.55143249114,-1.3469436152,2.23271600977e+20,1.02729867146e+20,3.26001468123e+20,4.39626000321e+21,2.02277049161e+21,6.41903049482e+21
181,2.30358666667,-0.107857166667,3.10975017174e+18,6.29647314356e+18,9.4062233153e+18,7.84200555168e+18,1.58781170901e+19,2.37201226417e+19
