0.000000000000000000e+00 0.000000000000000000e+00
1.010101010101010187e-02 9.012880615940848106e-01
2.020202020202020374e-02 1.805604820643771147e+00
3.030303030303030387e-02 2.711868596544531052e+00
4.040404040404040747e-02 3.618997708692011983e+00
5.050505050505051108e-02 4.525910476482058797e+00
6.060606060606060774e-02 5.431525219310372243e+00
7.070707070707071829e-02 6.334760256572650405e+00
8.080808080808081495e-02 7.234533907664731700e+00
9.090909090909091161e-02 8.129764491982315988e+00
1.010101010101010222e-01 9.019370328921112900e+00
1.111111111111111188e-01 9.902269737876947531e+00
1.212121212121212155e-01 1.077738103824548332e+01
1.313131313131313260e-01 1.164362254942255959e+01
1.414141414141414366e-01 1.249991259080386818e+01
1.515151515151515194e-01 1.334516948178511697e+01
1.616161616161616299e-01 1.417831154176213992e+01
1.717171717171717404e-01 1.499825709013064134e+01
1.818181818181818232e-01 1.580392444628632731e+01
1.919191919191919338e-01 1.659423192962502469e+01
2.020202020202020443e-01 1.736809785954239871e+01
2.121212121212121271e-01 1.812444055543427623e+01
2.222222222222222376e-01 1.886217833669636335e+01
2.323232323232323482e-01 1.958022952272436967e+01
2.424242424242424310e-01 2.027751243291412209e+01
2.525252525252525415e-01 2.095294538666128403e+01
2.626262626262626521e-01 2.160544670336168238e+01
2.727272727272727626e-01 2.223400791668666798e+01
2.828282828282828731e-01 2.283823466224993837e+01
2.929292929292929282e-01 2.341803922802918692e+01
3.030303030303030387e-01 2.397333616488014485e+01
3.131313131313131493e-01 2.450404002365860734e+01
3.232323232323232598e-01 2.501006535522041574e+01
3.333333333333333703e-01 2.549132671042128706e+01
3.434343434343434809e-01 2.594773864011709463e+01
3.535353535353535914e-01 2.637921569516358034e+01
3.636363636363636465e-01 2.678567242641653223e+01
3.737373737373737570e-01 2.716702338473178457e+01
3.838383838383838675e-01 2.752318312096510411e+01
3.939393939393939781e-01 2.785406618597228601e+01
4.040404040404040886e-01 2.815958713060913610e+01
4.141414141414141992e-01 2.843966050573141757e+01
4.242424242424242542e-01 2.869420086219495758e+01
4.343434343434343647e-01 2.892312275085553352e+01
4.444444444444444753e-01 2.912634072256893347e+01
4.545454545454545858e-01 2.930376932819096680e+01
4.646464646464646964e-01 2.945532311857740737e+01
4.747474747474748069e-01 2.958091664458407166e+01
4.848484848484848619e-01 2.968046445706672998e+01
4.949494949494949725e-01 2.975388110688118459e+01
5.050505050505050830e-01 2.980108114488322713e+01
5.151515151515152491e-01 2.982197912192864919e+01
5.252525252525253041e-01 2.981648958887325662e+01
5.353535353535353591e-01 2.978452709657283037e+01
5.454545454545455252e-01 2.972600619588316917e+01
5.555555555555555802e-01 2.964084143766005397e+01
5.656565656565657463e-01 2.952894737275929060e+01
5.757575757575758013e-01 2.939023855203668134e+01
5.858585858585858563e-01 2.922462952634799649e+01
5.959595959595960224e-01 2.903203351011226374e+01
6.060606060606060774e-01 2.881227529638172058e+01
6.161616161616162435e-01 2.856503766766291719e+01
6.262626262626262985e-01 2.828999059213752432e+01
6.363636363636364646e-01 2.798680403798715588e+01
6.464646464646465196e-01 2.765514797339350039e+01
6.565656565656565746e-01 2.729469236653816822e+01
6.666666666666667407e-01 2.690510718560282299e+01
6.767676767676767957e-01 2.648606239876912838e+01
6.868686868686869618e-01 2.603722797421869828e+01
6.969696969696970168e-01 2.555827388013318213e+01
7.070707070707071829e-01 2.504887008469426490e+01
7.171717171717172379e-01 2.450868655608355340e+01
7.272727272727272929e-01 2.393739326248269705e+01
7.373737373737374590e-01 2.333466017207338439e+01
7.474747474747475140e-01 2.270015725303720089e+01
7.575757575757576801e-01 2.203355447355586705e+01
7.676767676767677351e-01 2.133452180181094704e+01
7.777777777777777901e-01 2.060272920598416135e+01
7.878787878787879562e-01 1.983784665425709193e+01
7.979797979797980112e-01 1.903954411481140951e+01
8.080808080808081773e-01 1.820749155582880974e+01
8.181818181818182323e-01 1.734135894549086743e+01
8.282828282828283983e-01 1.644081625197924623e+01
8.383838383838384534e-01 1.550553344347565599e+01
8.484848484848485084e-01 1.453518048816165020e+01
8.585858585858586745e-01 1.352942735421891740e+01
8.686868686868687295e-01 1.248794400982915853e+01
8.787878787878788955e-01 1.141040042317391112e+01
8.888888888888889506e-01 1.029646656243494185e+01
8.989898989898991166e-01 9.145812395793774030e+00
9.090909090909091717e-01 7.916863524100318017e+00
9.191919191919192267e-01 6.384211143573619296e+00
9.292929292929293927e-01 4.271246946607269557e+00
9.393939393939394478e-01 1.301360468572168916e+00
9.494949494949496138e-01 -2.801998271918419992e+00
9.595959595959596689e-01 -8.230315835019473170e+00
9.696969696969697239e-01 -1.492076552201739048e+01
9.797979797979798899e-01 -2.276319982216186233e+01
9.898989898989899450e-01 -3.164747122470351570e+01
1.000000000000000000e+00 -4.146343221889027575e+01
