0.000000000000000000e+00 3.629000000000000000e+19
1.111111111111111049e-01 3.551959000152415437e+19
2.222222222222222099e-01 3.332153787532388352e+19
3.333333333333333148e-01 3.002111111111110656e+19
4.444444444444444198e-01 2.611286846517299200e+19
5.555555555555555802e-01 2.218932937052278374e+19
6.666666666666666297e-01 1.884111111111111066e+19
7.777777777777776791e-01 1.652853376009754829e+19
8.888888888888888395e-01 1.542469288218259456e+19
1.000000000000000000e+00 3.000000000000000000e+18
