,R,Z,n_n_slow,n_n_thermal,n_n_total,izn_rate_slow,izn_rate_thermal,izn_rate_total
1147,7.64378139583,2.44291257292,9.45905616334e-08,2.54003980862e+14,2.54003980862e+14,0.000227483449941,6.10861177557e+17,6.10861177557e+17
1148,7.686580625,2.40718260417,0.674413701642,1.68111314941e+15,1.68111314941e+15,2445.47416007,6.09584110913e+18,6.09584110913e+18
1149,7.61940739583,2.509780625,0.00114717335433,6.46705670729e+14,6.46705670729e+14,4.48873672501,2.53047325717e+18,2.53047325717e+18
1150,7.59378052083,2.52346653125,1.61670286807e-06,2.07585178536e+15,2.07585178536e+15,0.000764145675251,9.81165553406e+17,9.81165553406e+17
1151,7.73553591667,2.12190070833,8.87579987314e-12,4.93800907373e+13,4.93800907373e+13,7.28074581348e-07,4.05060832876e+18,4.05060832876e+18
1152,7.81097225,2.141618125,1.26718591219e-05,6.39529999261e+14,6.39529999261e+14,0.167358241551,8.44632307428e+18,8.44632307428e+18
1153,7.90530758333,1.99614627083,3.3807793965,3.79970213299e+15,3.79970213299e+15,9589.72607331,1.07780184218e+19,1.07780184218e+19
1154,7.89389345833,1.98701317708,1.09363176495e-06,1.12353409306e+15,1.12353409306e+15,0.00242368743392,2.48995644622e+18,2.48995644622e+18
1155,7.816609125,2.17103460417,0.776207349509,2.57555244419e+15,2.57555244419e+15,2430.97371479,8.06627288035e+18,8.06627288035e+18
1156,7.7758603125,2.20710239583,5.62640941082e-07,4.55525593073e+14,4.55525593073e+14,0.00847910134399,6.86485356188e+18,6.86485356188e+18
1157,7.89021057313,1.88327449402,6.11226009663e-13,1.18022512485e+14,1.18022512485e+14,2.77397114642e-08,5.35630092771e+18,5.35630092771e+18
1158,7.95487797917,1.839847625,5.60689452925e-05,1.27778809806e+15,1.27778809806e+15,0.238541949987,5.43627248543e+18,5.43627248543e+18
1159,8.05100033333,1.61045397917,0.000129907745632,1.25516338705e+15,1.25516338705e+15,0.315257553721,3.04600574045e+18,3.04600574045e+18
1160,8.04699989583,1.56854989583,1.84898410621e-09,3.19530123664e+14,3.19530123664e+14,7.35906063138e-06,1.27174784559e+18,1.27174784559e+18
1161,8.10905625,1.41034925,4.7006208231,4.17537818276e+15,4.17537818276e+15,31175.9313543,2.76923641584e+19,2.76923641584e+19
1162,8.0878554375,1.44932583333,0.000171771337966,1.17197295225e+15,1.17197295225e+15,0.195405254003,1.3332240124e+18,1.3332240124e+18
1163,8.16632883333,1.01527704167,1.40467778224e-06,6.91850474902e+14,6.91850474902e+14,0.0190310798039,9.37343906676e+18,9.37343906676e+18
1164,8.188872125,0.993590145833,0.00973005574381,1.66779240898e+15,1.66779240898e+15,33.5718055626,5.75441744091e+18,5.75441744091e+18
1165,8.179473375,1.02974210417,0.0309983253553,2.42337235013e+15,2.42337235013e+15,101.285246428,7.91822986748e+18,7.91822986748e+18
1166,8.16426675,1.06941654167,0.0052699688137,9.73311468691e+15,9.73311468691e+15,6.1134153083,1.12908775038e+19,1.12908775038e+19
1167,8.20541592708,0.46071921875,0.000248340070508,1.80781953282e+15,1.80781953282e+15,0.75676624539,5.50896517585e+18,5.50896517585e+18
1168,8.18297560417,0.40328575,1.91005100423e-09,2.68264421883e+14,2.68264421883e+14,1.80076300454e-05,2.52915050588e+18,2.52915050588e+18
1169,8.19129047917,0.318295979167,0.0038224559527,9.00187143407e+14,9.00187143407e+14,10.9437875949,2.57725844718e+18,2.57725844718e+18
1170,8.18321314583,0.342234833333,8.99915497288e-08,1.72679500032e+15,1.72679500032e+15,9.70256178356e-05,1.86176760247e+18,1.86176760247e+18
1171,8.068955375,-0.156296041667,2.36475005452e-07,2.35566317712e+14,2.35566317712e+14,0.000954417032606,9.50749553861e+17,9.50749553861e+17
1172,8.06498983333,-0.2255200625,2.09406618139e-08,5.97552587126e+13,5.97552587126e+13,0.000174157895546,4.96968538897e+17,4.96968538897e+17
1173,8.10189641667,-0.112838020833,0.34378179031,9.16078978894e+14,9.16078978894e+14,1052.35355064,2.80421765574e+18,2.80421765574e+18
1174,8.08999247917,-0.105079791667,2.44463243124e-06,3.13947906964e+14,3.13947906964e+14,0.0121838747935,1.56469411975e+18,1.56469411975e+18
1175,7.87929933333,-0.690601833333,2.58312028342e-10,2.31127856684e+12,2.31127856684e+12,1.55336732644e-06,1.38989447417e+16,1.38989447417e+16
1176,7.85156733333,-0.707939875,8.8061970176e-16,2.6981720995e+11,2.6981720995e+11,1.67574486687e-11,5.13439346934e+15,5.13439346934e+15
1177,7.54714,-1.248901125,8.63133546146e-11,5.73009431271e+12,5.73009431271e+12,1.05942471539e-06,7.03321469025e+16,7.03321469025e+16
1178,7.55857279167,-1.269884375,7.77898538613e-06,3.53801710098e+13,3.53801710098e+13,0.0984325017831,4.47688043253e+17,4.47688043253e+17
1179,7.59022008333,-1.206470625,8.72399370561e-08,1.93364991141e+13,1.93364991141e+13,0.000979556667362,2.17116119863e+17,2.17116119863e+17
1180,7.58441770833,-1.17729272917,2.88641149068e-13,2.97868988641e+12,2.97868988641e+12,2.79827965152e-09,2.88774047784e+16,2.88774047784e+16
1181,7.25899658333,-1.6764555,3.81078870201e-06,2.82790197699e+12,2.82790197699e+12,0.276725318892,2.05351736233e+17,2.05351736233e+17
1182,7.25652004167,-1.63745875,2.20820037488e-11,1.80826149203e+11,1.80826149203e+11,5.68756533489e-07,4.65746020854e+15,4.65746020854e+15
1183,6.42493891667,-2.57447625,4.93780438709e-13,83649983608.0,83649983608.0,2.54542801535e-09,4.3121394666e+14,4.3121394666e+14
1184,6.44073008333,-2.50018170833,7.92906167914e-26,305242.550683,305242.550683,1.83730289716e-20,70730061815.8,70730061815.8
1185,4.253044125,-0.892307916667,3398.55107603,3.12376872181e+15,3.12376872182e+15,78498635.2206,7.21518011415e+19,7.21518011416e+19
1186,4.28759904167,-0.978332083333,0.000483365584896,2.29950130764e+13,2.29950130764e+13,6.09848590899,2.90121530381e+17,2.90121530381e+17
1187,4.18963320833,-0.362201958333,254031.868345,2.5863008051e+16,2.58630080512e+16,5975615785.66,6.0837799675e+20,6.08377996756e+20
1188,4.211988,-0.391414791667,0.724086332325,6.95011106836e+14,6.95011106836e+14,8847.68566076,8.49241247833e+18,8.49241247833e+18
1189,4.20323345833,-0.507221083333,25442113.1033,5.28679615834e+16,5.28679616088e+16,6.37655164396e+11,1.32502864828e+21,1.32502864892e+21
1190,4.22727216667,-0.538616583333,22.1307916373,7.66573522917e+14,7.66573522917e+14,280121.800464,9.70294958023e+18,9.70294958023e+18
1191,4.16202433333,0.0738495833333,8051957777.72,2.71046988863e+17,2.71046996915e+17,2.119740814e+14,7.13552381502e+21,7.135524027e+21
