0.000000000000000000e+00 1.500000000000000000e+21
1.010101010101010187e-02 1.499850392760443208e+21
2.020202020202020374e-02 1.499125423573082833e+21
3.030303030303030387e-02 1.497833860258738209e+21
4.040404040404040747e-02 1.495984470638243348e+21
5.050505050505051108e-02 1.493586022532447470e+21
6.060606060606060774e-02 1.490647283762176983e+21
7.070707070707071829e-02 1.487177022148250960e+21
8.080808080808081495e-02 1.483184005511541948e+21
9.090909090909091161e-02 1.478677001672816067e+21
1.010101010101010222e-01 1.473664778452954776e+21
1.111111111111111188e-01 1.468156103672805196e+21
1.212121212121212155e-01 1.462159745153150747e+21
1.313131313131313260e-01 1.455684470714863976e+21
1.414141414141414366e-01 1.448739048178752946e+21
1.515151515151515194e-01 1.441332245365672378e+21
1.616161616161616299e-01 1.433472830096446063e+21
1.717171717171717404e-01 1.425169570191911944e+21
1.818181818181818232e-01 1.416431233472900104e+21
1.919191919191919338e-01 1.407266587760229089e+21
2.020202020202020443e-01 1.397684400874762535e+21
2.121212121212121271e-01 1.387693440637312696e+21
2.222222222222222376e-01 1.377302474868703625e+21
2.323232323232323482e-01 1.366521604627632751e+21
2.424242424242424310e-01 1.355366263924059013e+21
2.525252525252525415e-01 1.343853220005800575e+21
2.626262626262626521e-01 1.331999240120680579e+21
2.727272727272727626e-01 1.319821091516508537e+21
2.828282828282828731e-01 1.307335541441121223e+21
2.929292929292929282e-01 1.294559357142295904e+21
3.030303030303030387e-01 1.281509305867897405e+21
3.131313131313131493e-01 1.268202154865700110e+21
3.232323232323232598e-01 1.254654671383537385e+21
3.333333333333333703e-01 1.240883622669226344e+21
3.434343434343434809e-01 1.226905700295403897e+21
3.535353535353535914e-01 1.212737293134021788e+21
3.636363636363636465e-01 1.198394714381814596e+21
3.737373737373737570e-01 1.183894277235590562e+21
3.838383838383838675e-01 1.169252294892073255e+21
3.939393939393939781e-01 1.154485080548054139e+21
4.040404040404040886e-01 1.139608947400284045e+21
4.141414141414141992e-01 1.124640208645542380e+21
4.242424242424242542e-01 1.109595177480569881e+21
4.343434343434343647e-01 1.094490167102164042e+21
4.444444444444444753e-01 1.079341490707054985e+21
4.545454545454545858e-01 1.064167473086607524e+21
4.646464646464646964e-01 1.048994485410438578e+21
4.747474747474748069e-01 1.033850910442759389e+21
4.848484848484848619e-01 1.018765130947766649e+21
4.949494949494949725e-01 1.003765529689679069e+21
5.050505050505050830e-01 9.888804894326795796e+20
5.151515151515152491e-01 9.741383929409998684e+20
5.252525252525253041e-01 9.595676229788159181e+20
5.353535353535353591e-01 9.451965623103507661e+20
5.454545454545455252e-01 9.310535936998075269e+20
5.555555555555555802e-01 9.171670999113789604e+20
5.656565656565657463e-01 9.035574339356482601e+20
5.757575757575758013e-01 8.902128296686207631e+20
5.858585858585858563e-01 8.771134912326974833e+20
5.959595959595960224e-01 8.642396227502646231e+20
6.060606060606060774e-01 8.515714283436935741e+20
6.161616161616162435e-01 8.390891121353898066e+20
6.262626262626262985e-01 8.267728782477237944e+20
6.363636363636364646e-01 8.146029308030947164e+20
6.464646464646465196e-01 8.025594739238729155e+20
6.565656565656565746e-01 7.906227117324609782e+20
6.666666666666667407e-01 7.787728483512406508e+20
6.767676767676767957e-01 7.670161490720467190e+20
6.868686868686869618e-01 7.554631238645501133e+20
6.969696969696970168e-01 7.442503438678502932e+20
7.070707070707071829e-01 7.335143802210773893e+20
7.171717171717172379e-01 7.233918040633332204e+20
7.272727272727272929e-01 7.140191865337459507e+20
7.373737373737374590e-01 7.055330987714240840e+20
7.474747474747475140e-01 6.980701119154803180e+20
7.575757575757576801e-01 6.917667971050323313e+20
7.676767676767677351e-01 6.867597254791900692e+20
7.777777777777777901e-01 6.831854681770773709e+20
7.878787878787879562e-01 6.810754617853289431e+20
7.979797979797980112e-01 6.800406046806721167e+20
8.080808080808081773e-01 6.795866606873706496e+20
8.181818181818182323e-01 6.792193936296754545e+20
8.282828282828283983e-01 6.784445673318462259e+20
8.383838383838384534e-01 6.767679456181311242e+20
8.484848484848485084e-01 6.736952923127963976e+20
8.585858585858586745e-01 6.687323712400963666e+20
8.686868686868687295e-01 6.613849462242810266e+20
8.787878787878788955e-01 6.511587810896136110e+20
8.888888888888889506e-01 6.375596396603405763e+20
8.989898989898991166e-01 6.200932857607294812e+20
9.090909090909091717e-01 5.982654832150228500e+20
9.191919191919192267e-01 5.715819958474925015e+20
9.292929292929293927e-01 5.395485874823854162e+20
9.393939393939394478e-01 5.016710219439551939e+20
9.494949494949496138e-01 4.574550630564669030e+20
9.595959595959596689e-01 4.064064746441652961e+20
9.696969696969697239e-01 3.480310205313139999e+20
9.797979797979798899e-01 2.818344645421685473e+20
9.898989898989899450e-01 2.073225705009849631e+20
1.000000000000000000e+00 1.240011022320185999e+20
