     0.333241     0.355497     0.379018     0.404133     0.423207     0.454141
     0.550587     0.507616     0.299728     0.210406     0.299101     0.421984
     0.429431     0.251245     0.178861     0.259555     0.197359     0.106401
     0.190482     0.317901     0.322474     0.208977     0.141676    0.0953897
    0.0614713    0.0432638    0.0558607    0.0944574     0.150914     0.180322
     0.141452     0.124706     0.190072     0.246747     0.340546     0.423870
     0.398555     0.349652     0.314799     0.289958     0.271648     0.257741
     0.246896     0.238226     0.231121     0.225146     0.219978     0.215367
     0.211113     0.207055     0.203061     0.199024     0.194859     0.190502
     0.185909     0.181057     0.175948     0.170592     0.165015     0.159254
     0.153351     0.147353     0.141303     0.135248     0.129142
     0.354773     0.386628     0.419511     0.451975     0.479188     0.518368
     0.406193     0.260140     0.173707     0.118985     0.202158     0.286820
     0.329788     0.307038     0.261231     0.287795     0.270645     0.219779
     0.251555     0.258521     0.218418     0.164278     0.117481    0.0787032
    0.0452669    0.0210460    0.0385475    0.0814784     0.140350     0.172462
     0.119204     0.121216     0.186011     0.254013     0.345345     0.438385
     0.408692     0.360497     0.327206     0.303711     0.286519     0.273573
     0.263590     0.255720     0.249380     0.244144     0.239697     0.235788
     0.232209     0.228791     0.225385     0.221864     0.218117     0.214049
     0.209586     0.204673     0.199281     0.193404     0.187063     0.180304
     0.173195     0.165821     0.158279     0.150668     0.142982
     0.366087     0.409900     0.459718     0.528234     0.494368     0.392772
     0.304085     0.233951     0.232798     0.210679     0.225360     0.255042
     0.285707     0.295423     0.284510     0.285532     0.274400     0.250133
     0.241533     0.216574     0.174402     0.140154     0.112823    0.0912733
    0.0762901    0.0705699    0.0775281    0.0984539     0.132822     0.179399
     0.227212     0.247337     0.291734     0.312947     0.353400     0.365497
     0.353659     0.333167     0.315457     0.301435     0.290460     0.281879
     0.275156     0.269863     0.265662     0.262276     0.259474     0.257052
     0.254826     0.252630     0.250301     0.247692     0.244661     0.241078
     0.236833     0.231841     0.226052     0.219455     0.212081     0.204010
     0.195356     0.186269     0.176914     0.167457     0.157950
     0.362531     0.404598     0.452165     0.506764     0.472597     0.374126
     0.338029     0.307949     0.288411     0.267298     0.255596     0.252300
     0.251394     0.248164     0.241223     0.231394     0.218602     0.203242
     0.186243     0.167166     0.146874     0.128071     0.112676     0.101581
    0.0954478    0.0951050     0.101550     0.115833     0.139068     0.171407
     0.204781     0.231399     0.257196     0.276358     0.292342     0.298341
     0.299092     0.297471     0.294389     0.290875     0.287587     0.284828
     0.282692     0.281162     0.280169     0.279613     0.279379     0.279336
     0.279335     0.279218     0.278810     0.277928     0.276375     0.273953
     0.270480     0.265801     0.259803     0.252450     0.243783     0.233929
     0.223096     0.211543     0.199573     0.187482     0.175455
     0.345638     0.377260     0.407541     0.431619     0.431758     0.392295
     0.353446     0.322132     0.294229     0.272893     0.256568     0.243712
