8.399999999999999689e-01 -1.600000000000000089e+00 -3.989980000000000082e+00
8.665620000000000545e-01 -1.600000000000000089e+00 -3.867680000000000007e+00
8.931249999999999467e-01 -1.600000000000000089e+00 -3.752650000000000041e+00
9.196879999999999500e-01 -1.600000000000000089e+00 -3.644270000000000120e+00
9.462500000000000355e-01 -1.600000000000000089e+00 -3.541970000000000063e+00
9.728120000000000100e-01 -1.600000000000000089e+00 -3.445250000000000146e+00
9.993750000000000133e-01 -1.600000000000000089e+00 -3.353680000000000216e+00
1.025940000000000074e+00 -1.600000000000000089e+00 -3.267149999999999999e+00
1.052499999999999991e+00 -1.600000000000000089e+00 -3.185299999999999798e+00
1.079059999999999908e+00 -1.600000000000000089e+00 -3.106980000000000075e+00
1.105620000000000047e+00 -1.600000000000000089e+00 -3.032560000000000144e+00
1.132190000000000030e+00 -1.600000000000000089e+00 -2.961679999999999868e+00
1.158749999999999947e+00 -1.600000000000000089e+00 -2.894060000000000077e+00
1.185310000000000086e+00 -1.600000000000000089e+00 -2.829340000000000188e+00
1.211870000000000003e+00 -1.600000000000000089e+00 -2.767339999999999911e+00
1.238439999999999985e+00 -1.600000000000000089e+00 -2.708099999999999952e+00
1.264999999999999902e+00 -1.600000000000000089e+00 -2.651279999999999859e+00
1.291560000000000041e+00 -1.600000000000000089e+00 -2.596690000000000165e+00
1.318130000000000024e+00 -1.600000000000000089e+00 -2.544410000000000061e+00
1.344689999999999941e+00 -1.600000000000000089e+00 -2.494079999999999853e+00
1.371250000000000080e+00 -1.600000000000000089e+00 -2.445600000000000218e+00
1.397809999999999997e+00 -1.600000000000000089e+00 -2.399000000000000021e+00
1.424379999999999979e+00 -1.600000000000000089e+00 -2.354159999999999808e+00
1.450939999999999896e+00 -1.600000000000000089e+00 -2.310989999999999878e+00
1.477500000000000036e+00 -1.600000000000000089e+00 -2.269390000000000018e+00
1.504059999999999953e+00 -1.600000000000000089e+00 -2.229290000000000216e+00
1.530620000000000092e+00 -1.600000000000000089e+00 -2.190609999999999946e+00
1.557190000000000074e+00 -1.600000000000000089e+00 -2.153280000000000083e+00
1.583749999999999991e+00 -1.600000000000000089e+00 -2.117230000000000167e+00
1.610309999999999908e+00 -1.600000000000000089e+00 -2.082409999999999872e+00
1.636870000000000047e+00 -1.600000000000000089e+00 -2.048690000000000122e+00
1.663440000000000030e+00 -1.600000000000000089e+00 -2.015960000000000196e+00
1.689999999999999947e+00 -1.600000000000000089e+00 -1.984250000000000069e+00
1.716560000000000086e+00 -1.600000000000000089e+00 -1.953419999999999934e+00
1.743120000000000003e+00 -1.600000000000000089e+00 -1.923480000000000079e+00
1.769689999999999985e+00 -1.600000000000000089e+00 -1.894109999999999960e+00
1.796249999999999902e+00 -1.600000000000000089e+00 -1.865879999999999983e+00
1.822810000000000041e+00 -1.600000000000000089e+00 -1.838689999999999936e+00
1.849380000000000024e+00 -1.600000000000000089e+00 -1.812279999999999891e+00
1.875939999999999941e+00 -1.600000000000000089e+00 -1.786620000000000097e+00
1.902500000000000080e+00 -1.600000000000000089e+00 -1.761679999999999913e+00
1.929059999999999997e+00 -1.600000000000000089e+00 -1.737419999999999964e+00
1.955629999999999979e+00 -1.600000000000000089e+00 -1.713819999999999899e+00
1.982189999999999896e+00 -1.600000000000000089e+00 -1.690849999999999964e+00
2.008750000000000036e+00 -1.600000000000000089e+00 -1.668490000000000029e+00
2.035309999999999953e+00 -1.600000000000000089e+00 -1.646719999999999962e+00
2.061879999999999935e+00 -1.600000000000000089e+00 -1.625499999999999945e+00
2.088439999999999852e+00 -1.600000000000000089e+00 -1.604829999999999979e+00
2.115000000000000213e+00 -1.600000000000000089e+00 -1.584670000000000023e+00
2.141560000000000130e+00 -1.600000000000000089e+00 -1.565020000000000078e+00
2.168120000000000047e+00 -1.600000000000000089e+00 -1.545849999999999946e+00
2.194690000000000030e+00 -1.600000000000000089e+00 -1.527139999999999942e+00
2.221249999999999947e+00 -1.600000000000000089e+00 -1.508869999999999933e+00
2.247809999999999864e+00 -1.600000000000000089e+00 -1.491039999999999921e+00
2.274369999999999781e+00 -1.600000000000000089e+00 -1.473629999999999995e+00
2.300940000000000207e+00 -1.600000000000000089e+00 -1.456620000000000026e+00
