      1.09567      0.00000
      1.10011     0.100000
      1.10563     0.172187
      1.11301     0.250000
      1.12573     0.350000
      1.13452     0.400000
      1.15664     0.500000
      1.17119     0.550000
      1.18802     0.600000
      1.21187     0.662410
      1.23844     0.719526
      1.26500     0.767083
      1.29156     0.806299
      1.33014     0.850000
      1.37125     0.885082
      1.39781     0.902101
      1.45094     0.924259
      1.50406     0.934226
      1.55719     0.935130
      1.61031     0.928094
      1.66344     0.913130
      1.69422     0.900000
      1.74312     0.875558
      1.78386     0.850000
      1.82281     0.823879
      1.85375     0.800000
      1.90250     0.759030
      1.92906     0.734156
      1.96330     0.700000
      2.00875     0.650472
      2.03531     0.617674
      2.06188     0.581891
      2.08844     0.542910
      2.11559     0.500000
      2.14282     0.450000
      2.16812     0.395691
      2.19469     0.332830
      2.22125     0.260492
      2.23922     0.200000
      2.25150     0.150000
      2.26473    0.0500000
      2.26268   -0.0500000
      2.24781    -0.132808
      2.22884    -0.200000
      2.20978    -0.250000
      2.18737    -0.300000
      2.16176    -0.350000
      2.13288    -0.400000
      2.10049    -0.450000
      2.06430    -0.500000
      2.03531    -0.535639
      2.00875    -0.566914
      1.97854    -0.600000
      1.93202    -0.650000
      1.90250    -0.680026
      1.87594    -0.706476
      1.83039    -0.750000
      1.79625    -0.782968
      1.76969    -0.808239
      1.72434    -0.850000
      1.69000    -0.882973
      1.66344    -0.908039
      1.61736    -0.950000
      1.58375    -0.982990
      1.55719     -1.00832
      1.50988     -1.05000
      1.47678     -1.08378
      1.44951     -1.10807
      1.41882     -1.05000
      1.39137     -1.00000
      1.36474    -0.950000
      1.33868    -0.900000
      1.31325    -0.850000
      1.28861    -0.800000
      1.26500    -0.749940
      1.23844    -0.689463
      1.21187    -0.626276
      1.18531    -0.556693
      1.16638    -0.500000
      1.15111    -0.450000
      1.13219    -0.375936
      1.11657    -0.300000
      1.10563    -0.224595
      1.09831    -0.150000
      1.09508   -0.0500000
